SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,8,12,5
1,9,21,8
1,15,36,12
1,25,61,17
1,49,110,26
1,98,208,47
1,196,404,95
1,368,772,178
1,727,1499,335
1,1389,2888,604
1,2778,5666,1182
1,5458,11124,2317
1,10720,21844,4539
1,21072,42916,8615
1,41417,84333,16325
1,82834,167167,32315
1,164279,331446,64026
1,325780,657226,126870
1,646102,1303328,251423
1,1281484,2584812,489809
1,2541896,5126708,954007
1,5083792,10210500,1899399
1,10126167,20336667,3782473
1,20169500,40506167,7532631
