SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,6,10,3
1,8,18,5
1,14,32,8
1,28,60,16
1,50,110,26
1,92,202,41
1,184,386,77
1,354,740,146
1,680,1420,256
1,1310,2730,446
1,2620,5350,866
1,5148,10498,1691
1,10112,20610,3305
1,19870,40480,6179
1,39060,79540,11532
1,78120,157660,22808
1,154930,312590,45170
1,307240,619830,89474
1,609332,1229162,177257
1,1208552,2437714,342711
1,2397234,4834948,662247
1,4794468,9629416,1318315
1,9549876,19179292,2625098
1,19021632,38200924,5227388
