SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,7,11,4
1,7,18,5
1,14,32,8
1,21,53,9
1,50,103,19
1,92,195,34
1,177,372,63
1,340,712,118
1,680,1392,228
1,1339,2731,447
1,2628,5359,875
1,5164,10523,1716
1,10151,20674,3369
1,20302,40976,6675
1,40264,81240,13232
1,79848,161088,26236
1,158357,319445,52025
1,314086,633531,103175
1,623008,1256539,204634
1,1246016,2502555,407552
1,2481881,4984436,811735
1,4943460,9927896,1616795
1,9846656,19774552,3220358
